"EDITAR";"ID_PROGRAMA";"PROGRAMA";"REGION";"CANAL";"GENERO";"TEMA";"PERIODO";"DIAS";"RATING";"MILES";"COSTO";"F_CREACION";"C_USUARIO";"MANUAL";
"
";"35242";"ROTATIVO 00:00 - 06:00 HRS, (PASION POR EL FUTBOL DN)";"x";"CANAL 02";"DEPORTES";"01:00:00";"00:00:00";"D";"0";"0";"0";"29/08/17";"AUROCO";"S"
"
";"35262";"PRIMERO A LAS 12 - CANAL N";"x";"TELEFECTIVOS";"NOTICIERO";"14:00:00";"12:00:00";"L-V";"0";"0";"0";"01/09/17";"AUROCO";"S"
"
";"35263";"D´ 6 A 9 - CANAL N";"x";"TELEFECTIVOS";"NOTICIERO";"09:00:00";"06:00:00";"L-V";"0";"0";"0";"01/09/17";"AUROCO";"S"
"
";"35264";"N DIRECTO (17:00 - 18:00 HRS.) - CANAL N";"x";"TELEFECTIVOS";"NOTICIERO";"18:00:00";"17:00:00";"L-V";"0";"0";"0";"01/09/17";"AUROCO";"S"
"
";"35283";"LINEA Y PUNTO MA-T";"x";"CANAL 06";"DECORACION";"14:00:00";"13:30:00";"L-V";"0";"0";"0";"07/09/17";"AUROCO";"S"
"
";"35284";"BLOQUE DE DEPORTES (12:45 - 13:00 HRS.)";"x";"CANAL 08";"DEPORTES";"13:00:00";"12:45:00";"L-V";"0";"0";"0";"07/09/17";"AUROCO";"S"
"
";"35302";"LA BUENA VIDA SM";"x";"CANAL 06";"SALUD";"12:00:00";"11:30:00";"S";"0";"0";"0";"08/09/17";"AUROCO";"S"
"
";"35322";"2019 CON MAVILA HUERTAS";"x";"CANAL 08";"ENTREVISTA";"22:00:00";"21:00:00";"L-V";"0";"0";"0";"18/09/17";"AUROCO";"S"
"
";"35382";"ESPECIAL:  SEMANA DE LA ARQUITECTURA";"x";"CANAL 06";"MAGAZINE";"13:00:00";"12:30:00";"L-V";"0";"0";"0";"05/10/17";"AUROCO";"S"
"
";"35383";"BLOQUE PRIME LV (19:00 - 21:00 HRS.)";"x";"GOLPERU";"DEPORTES";"21:00:00";"19:00:00";"L-V";"0";"0";"0";"05/10/17";"AUROCO";"S"
"
";"35384";"BLOQUE PRIME SD (19:00 - 21:00 HRS.)";"x";"GOLPERU";"DEPORTES";"21:00:00";"19:00:00";"S-D";"0";"0";"0";"05/10/17";"AUROCO";"S"
"
";"35402";"COLORINA";"x";"CANAL 04";"NOVELA";"22:30:00";"21:30:00";"L-V";"0";"0";"0";"16/10/17";"AUROCO";"S"
"
";"35403";"ELLA ERA BONITA";"x";"WILLAX TV";"NOVELA";"19:00:00";"18:00:00";"L-V";"0";"0";"0";"16/10/17";"AUROCO";"S"
"
";"35422";"BLOQUE DAY LV (10:00 - 12:00 HRS.)";"x";"GOLPERU";"DEPORTES";"12:00:00";"10:00:00";"L-V";"0";"0";"0";"25/10/17";"AUROCO";"S"
"
";"35423";"BLOQUE DAY SD (10:00 - 12:00 HRS.)";"x";"GOLPERU";"DEPORTES";"12:00:00";"10:00:00";"S-D";"0";"0";"0";"25/10/17";"AUROCO";"S"
"
";"35442";"ROTATIVO 00:00 - 06:00 HRS (ESPECTACULOS DM)";"x";"CANAL 02";"MAGAZINE";"07:00:00";"05:00:00";"D";"0";"0";"0";"27/10/17";"AUROCO";"S"
"
";"35462";"AL ANGULO LV-N";"x";"CANAL 03";"DEPORTIVO";"23:30:00";"22:00:00";"L-V";"0";"0";"0";"03/11/17";"AUROCO";"S"
"
";"35502";"ROTATIVO 06:00 - 19:00 HRS,  (MI ULTIMO DESEO LVT)";"x";"CANAL 05";"NOVELA";"17:00:00";"15:00:00";"L-V";"0";"0";"0";"07/11/17";"AUROCO";"S"
"
";"35542";"YO SOY KIDS (MENCION)";"x";"FRECUENCIA LATINA - ESTELARES";"CONCURSO";"22:30:00";"21:00:00";"L-V";"0";"0";"0";"09/11/17";"AUROCO";"S"
"
";"35562";"PADRES SIN MANUAL S M";"x";"CANAL 06";"MAGAZINE";"12:00:00";"11:30:00";"S";"0";"0";"0";"13/11/17";"AUROCO";"S"
"
";"35563";"PADRES SIN MANUAL DT";"x";"CANAL 06";"MAGAZINE";"17:00:00";"16:30:00";"D";"0";"0";"0";"13/11/17";"AUROCO";"S"
"
";"35582";"COMBINADO - ENTREVISTA";"x";"CANAL 05";"MAGAZINE";"12:00:00";"10:30:00";"L-V";"0";"0";"0";"15/11/17";"AUROCO";"S"
"
";"35602";"W DOS MUNDOS";"x";"WILLAX TV";"NOVELA";"19:00:00";"18:00:00";"L-V";"0";"0";"0";"29/11/17";"AUROCO";"S"
"
";"35643";"XIMENA EN CASA MA T";"x";"CANAL 06";"CULINARIO";"13:30:00";"13:00:00";"L-V";"0";"0";"0";"06/12/17";"AUROCO";"S"
"
";"35644";"PATAS Y GARRAS L-N";"x";"CANAL 06";"MAGAZINE";"19:30:00";"19:00:00";"L-V";"0";"0";"0";"06/12/17";"AUROCO";"S"
"
";"35645";"COCINA EN UN TOQUE MA-V M";"x";"CANAL 06";"CULINARIO";"09:30:00";"09:00:00";"L-V";"0";"0";"0";"06/12/17";"AUROCO";"S"
