"EDITAR";"C_ORDEN";"FECHA";"PROGRAMA";"GENERO";"SDIAS";"RATING";"MILES";"INVERSION_TOTAL";"OBSERVACIONES";"F_CREACION";"C_USUARIO";"CORRELATIVO";"REVISION";"PERIODO";
"
";"AUROCO00028";"12/07/10";"PRIMERA NOTICIA";"NOTICIERO";"L-V";"0";"0";"0";"";"13/07/10";"AUROCO";"9";"0";"07:00:00"
"
";"AUROCO00028";"13/07/10";"PRIMERA NOTICIA";"NOTICIERO";"L-V";"0";"0";"0";"";"13/07/10";"AUROCO";"10";"0";"07:00:00"
"
";"AUROCO00028";"14/07/10";"PRIMERA NOTICIA";"NOTICIERO";"L-V";"0";"0";"0";"";"13/07/10";"AUROCO";"11";"0";"07:00:00"
"
";"AUROCO00028";"15/07/10";"PRIMERA NOTICIA";"NOTICIERO";"L-V";"0";"0";"0";"";"13/07/10";"AUROCO";"12";"0";"07:00:00"
"
";"AUROCO00028";"16/07/10";"PRIMERA NOTICIA";"NOTICIERO";"L-V";"0";"0";"0";"";"13/07/10";"AUROCO";"13";"0";"07:00:00"
"
";"AUROCO00026";"04/07/10";"FUTBOL EN AMERI-D-NO";"Deportivos";"D";"4,2";"252,9";"360";"";"25/06/10";"AUROCO";"1";"0";""
"
";"AUROCO00026";"04/07/10";"FUTBOL EN AMERI-D-NO";"Deportivos";"D";"4,2";"252,9";"360";"";"25/06/10";"AUROCO";"2";"0";""
"
";"AUROCO00026";"11/07/10";"FUTBOL EN AMERI-D-NO";"Deportivos";"D";"4,2";"252,9";"360";"";"25/06/10";"AUROCO";"3";"0";""
"
";"AUROCO00026";"18/07/10";"FUTBOL EN AMERI-D-NO";"Deportivos";"D";"4,2";"252,9";"360";"";"25/06/10";"AUROCO";"4";"0";""
"
";"AUROCO00026";"18/07/10";"FUTBOL EN AMERI-D-NO";"Deportivos";"D";"4,2";"252,9";"360";"";"25/06/10";"AUROCO";"5";"0";""
"
";"AUROCO00027";"02/07/10";"BUENOS DIAS PERU-MA";"Noticieros";"LMWJV";",9";"51,3";"0";"";"25/06/10";"AUROCO";"1";"0";""
"
";"AUROCO00027";"05/07/10";"BUENOS DIAS PERU-MA";"Noticieros";"LMWJV";",9";"51,3";"0";"";"25/06/10";"AUROCO";"2";"0";""
"
";"AUROCO00027";"07/07/10";"BUENOS DIAS PERU-MA";"Noticieros";"LMWJV";",9";"51,3";"0";"";"25/06/10";"AUROCO";"3";"0";""
"
";"AUROCO00027";"09/07/10";"BUENOS DIAS PERU-MA";"Noticieros";"LMWJV";",9";"51,3";"0";"";"25/06/10";"AUROCO";"4";"0";""
"
";"AUROCO00027";"12/07/10";"BUENOS DIAS PERU-MA";"Noticieros";"LMWJV";",9";"51,3";"0";"";"25/06/10";"AUROCO";"5";"0";""
"
";"AUROCO00027";"12/07/10";"BUENOS DIAS PERU-MA";"Noticieros";"LMWJV";",9";"51,3";"0";"";"25/06/10";"AUROCO";"6";"0";""
"
";"AUROCO00027";"14/07/10";"BUENOS DIAS PERU-MA";"Noticieros";"LMWJV";",9";"51,3";"0";"";"25/06/10";"AUROCO";"7";"0";""
"
";"AUROCO00027";"16/07/10";"BUENOS DIAS PERU-MA";"Noticieros";"LMWJV";",9";"51,3";"0";"";"25/06/10";"AUROCO";"8";"0";""
"
";"AUROCO00027";"03/07/10";"BUENOS DIAS PERU-SA";"Noticieros";"S";"1,2";"65";"0";"";"25/06/10";"AUROCO";"1";"0";""
"
";"AUROCO00027";"10/07/10";"BUENOS DIAS PERU-SA";"Noticieros";"S";"1,2";"65";"0";"";"25/06/10";"AUROCO";"2";"0";""
"
";"AUROCO00027";"17/07/10";"BUENOS DIAS PERU-SA";"Noticieros";"S";"1,2";"65";"0";"";"25/06/10";"AUROCO";"3";"0";""
"
";"AUROCO00027";"04/07/10";"TELEDEPORTES-NO";"Deportivos";"D";",8";"49,5";"66,666";"";"25/06/10";"AUROCO";"1";"0";""
"
";"AUROCO00027";"04/07/10";"TELEDEPORTES-NO";"Deportivos";"D";",8";"49,5";"66,666";"";"25/06/10";"AUROCO";"2";"0";""
"
";"AUROCO00027";"04/07/10";"TELEDEPORTES-NO";"Deportivos";"D";",8";"49,5";"66,666";"";"25/06/10";"AUROCO";"3";"0";""
"
";"AUROCO00027";"11/07/10";"TELEDEPORTES-NO";"Deportivos";"D";",8";"49,5";"66,666";"";"25/06/10";"AUROCO";"4";"0";""
"
";"AUROCO00027";"11/07/10";"TELEDEPORTES-NO";"Deportivos";"D";",8";"49,5";"66,666";"";"25/06/10";"AUROCO";"5";"0";""
"
";"AUROCO00027";"11/07/10";"TELEDEPORTES-NO";"Deportivos";"D";",8";"49,5";"66,666";"";"25/06/10";"AUROCO";"6";"0";""
"
";"AUROCO00027";"18/07/10";"TELEDEPORTES-NO";"Deportivos";"D";",8";"49,5";"66,666";"";"25/06/10";"AUROCO";"7";"0";""
"
";"AUROCO00027";"18/07/10";"TELEDEPORTES-NO";"Deportivos";"D";",8";"49,5";"66,666";"";"25/06/10";"AUROCO";"8";"0";""
"
";"AUROCO00027";"18/07/10";"TELEDEPORTES-NO";"Deportivos";"D";",8";"49,5";"66,666";"";"25/06/10";"AUROCO";"9";"0";""
"
";"AUROCO00027";"04/07/10";"FUTBOL DE PRIMERA-NO";"Deportivos";"D";",7";"44,8";"66,666";"";"25/06/10";"AUROCO";"1";"0";""
"
";"AUROCO00027";"11/07/10";"FUTBOL DE PRIMERA-NO";"Deportivos";"D";",7";"44,8";"66,666";"";"25/06/10";"AUROCO";"2";"0";""
"
";"AUROCO00027";"18/07/10";"FUTBOL DE PRIMERA-NO";"Deportivos";"D";",7";"44,8";"66,666";"";"25/06/10";"AUROCO";"3";"0";""
"
";"AUROCO00078";"19/07/10";"AMOR AMOR AMOR-TA";"Lima";"LMWJV";"6,6";"0";"30";"";"16/07/10";"AUROCO";"1";"0";"12:59"
"
";"AUROCO00078";"21/07/10";"AMOR AMOR AMOR-TA";"Lima";"LMWJV";"6,6";"0";"30";"";"16/07/10";"AUROCO";"3";"0";"12:59"
"
";"AUROCO00078";"22/07/10";"AMOR AMOR AMOR-TA";"Lima";"LMWJV";"6,6";"0";"30";"";"16/07/10";"AUROCO";"4";"0";"12:59"
"
";"AUROCO00078";"26/07/10";"AMOR AMOR AMOR-TA";"Lima";"LMWJV";"6,6";"0";"30";"";"16/07/10";"AUROCO";"6";"0";"12:59"
"
";"AUROCO00078";"27/07/10";"AMOR AMOR AMOR-TA";"Lima";"LMWJV";"6,6";"0";"30";"";"16/07/10";"AUROCO";"7";"0";"12:59"
"
";"AUROCO00028";"01/07/10";"EL DEPORTIVO-NO";"Deportivos";"LMWJV";"2,7";"162";"216,666";"";"25/06/10";"AUROCO";"1";"0";""
"
";"AUROCO00028";"02/07/10";"EL DEPORTIVO-NO";"Deportivos";"LMWJV";"2,7";"162";"216,666";"";"25/06/10";"AUROCO";"2";"0";""
"
";"AUROCO00028";"05/07/10";"EL DEPORTIVO-NO";"Deportivos";"LMWJV";"2,7";"162";"216,666";"";"25/06/10";"AUROCO";"3";"0";""
"
";"AUROCO00028";"06/07/10";"EL DEPORTIVO-NO";"Deportivos";"LMWJV";"2,7";"162";"216,666";"";"25/06/10";"AUROCO";"4";"0";""
"
";"AUROCO00028";"07/07/10";"EL DEPORTIVO-NO";"Deportivos";"LMWJV";"2,7";"162";"216,666";"";"25/06/10";"AUROCO";"5";"0";""
"
";"AUROCO00028";"08/07/10";"EL DEPORTIVO-NO";"Deportivos";"LMWJV";"2,7";"162";"216,666";"";"25/06/10";"AUROCO";"6";"0";""
"
";"AUROCO00028";"09/07/10";"EL DEPORTIVO-NO";"Deportivos";"LMWJV";"2,7";"162";"216,666";"";"25/06/10";"AUROCO";"7";"0";""
"
";"AUROCO00028";"12/07/10";"EL DEPORTIVO-NO";"Deportivos";"LMWJV";"2,7";"162";"216,666";"";"25/06/10";"AUROCO";"8";"0";""
"
";"AUROCO00028";"12/07/10";"EL DEPORTIVO-NO";"Deportivos";"LMWJV";"2,7";"162";"216,666";"";"25/06/10";"AUROCO";"9";"0";""
"
";"AUROCO00028";"13/07/10";"EL DEPORTIVO-NO";"Deportivos";"LMWJV";"2,7";"162";"216,666";"";"25/06/10";"AUROCO";"10";"0";""
"
";"AUROCO00028";"14/07/10";"EL DEPORTIVO-NO";"Deportivos";"LMWJV";"2,7";"162";"216,666";"";"25/06/10";"AUROCO";"11";"0";""
"
";"AUROCO00028";"15/07/10";"EL DEPORTIVO-NO";"Deportivos";"LMWJV";"2,7";"162";"216,666";"";"25/06/10";"AUROCO";"12";"0";""
"
";"AUROCO00028";"16/07/10";"EL DEPORTIVO-NO";"Deportivos";"LMWJV";"2,7";"162";"216,666";"";"25/06/10";"AUROCO";"13";"0";""
"
";"AUROCO00028";"03/07/10";"CINEMA 9-S-TA1";"Peliculas/Cine";"S";"1,9";"115,1";"0";"";"25/06/10";"AUROCO";"1";"0";""
"
";"AUROCO00028";"03/07/10";"CINEMA 9-S-TA1";"Peliculas/Cine";"S";"1,9";"115,1";"0";"";"25/06/10";"AUROCO";"2";"0";""
"
";"AUROCO00028";"10/07/10";"CINEMA 9-S-TA1";"Peliculas/Cine";"S";"1,9";"115,1";"0";"";"25/06/10";"AUROCO";"3";"0";""
"
";"AUROCO00028";"17/07/10";"CINEMA 9-S-TA1";"Peliculas/Cine";"S";"1,9";"115,1";"0";"";"25/06/10";"AUROCO";"4";"0";""
"
";"AUROCO00028";"04/07/10";"CINEMA ATV-D-TA";"Peliculas/Cine";"D";"2,5";"149,2";"0";"";"25/06/10";"AUROCO";"1";"0";""
