"EDITAR";"C_ORDEN";"N_MOVIMIENTO";"TIPO";"DESCRIPCION";"PORCENTAJE";"MONTO";"TOTAL";"FECHA";
"
";"AUROCO01585";"0";"DESC";"COM. AGENCIA";"15";"1282,5";"7267,5";"07/11/11"
"
";"AUROCO01585";"1";"CARG";"CREDITO";",64";"46,512";"7314,012";"07/11/11"
"
";"AUROCO01634";"1";"DESC";"COM AGENCIA";"15";"779,64";"4417,96";"16/11/11"
"
";"AUROCO01634";"2";"CARG";"CREDITO";",64";"28,274944";"4446,234944";"16/11/11"
"
";"AUROCO01635";"0";"DESC";"VOLUMEN DE COMPRA";"11";"321,2";"2598,8";"01/12/11"
"
";"AUROCO01635";"1";"DESC";"COM AGENCIA";"15";"389,82";"2208,98";"01/12/11"
"
";"AUROCO01635";"2";"CARG";"CREDITO";",64";"14,137472";"2223,117472";"01/12/11"
"
";"AUROCO01636";"0";"DESC";"VOLUMEN DE COMPRA";"11";"321,2";"2598,8";"16/11/11"
"
";"AUROCO01636";"1";"DESC";"COM AGENCIA";"15";"389,82";"2208,98";"16/11/11"
"
";"AUROCO01636";"2";"CARG";"CREDITO";",64";"14,137472";"2223,117472";"16/11/11"
"
";"AUROCO01716";"0";"DESC";"COM. AGENCIA";"15";"427,5";"2422,5";"25/11/11"
"
";"AUROCO01716";"1";"CARG";"CREDITO";",64";"15,504";"2438,004";"25/11/11"
"
";"AUROCO01717";"0";"DESC";"COM. AGENCIA";"15";"427,5";"2422,5";"25/11/11"
"
";"AUROCO01717";"1";"CARG";"CREDITO";",64";"15,504";"2438,004";"25/11/11"
"
";"AUROCO01731";"0";"DESC";"VOLUMEN DE COMPRA";"11";"321,2";"2598,8";"29/11/11"
"
";"AUROCO01731";"1";"DESC";"COM AGENCIA";"15";"389,82";"2208,98";"29/11/11"
"
";"AUROCO01731";"2";"CARG";"CREDITO";",64";"14,137472";"2223,117472";"29/11/11"
"
";"AUROCO01732";"1";"DESC";"COM AGENCIA";"15";"779,64";"4417,96";"01/12/11"
"
";"AUROCO01732";"2";"CARG";"CREDITO";",64";"28,274944";"4446,234944";"01/12/11"
"
";"AUROCO01732";"0";"DESC";"VOLUMEN DE COMPRA";"11";"642,4";"5197,6";"01/12/11"
"
";"AUROCO01733";"0";"DESC";"VOLUMEN DE COMPRA";"11";"321,2";"2598,8";"29/11/11"
"
";"AUROCO01733";"1";"DESC";"COM AGENCIA";"15";"389,82";"2208,98";"29/11/11"
"
";"AUROCO01733";"2";"CARG";"CREDITO";",64";"14,137472";"2223,117472";"29/11/11"
"
";"AUROCO01779";"0";"DESC";"COM. AGENCIA";"15";"855";"4845";"07/12/11"
"
";"AUROCO01779";"1";"CARG";"CREDITO";",64";"31,008";"4876,008";"07/12/11"
"
";"AUROCO01821";"0";"DESC";"COM. AGENCIA";"15";"954,9";"5411,1";"16/01/12"
"
";"AUROCO01821";"1";"CARG";"CREDITO";",64";"34,63104";"5445,73104";"16/01/12"
"
";"AUROCO01822";"0";"DESC";"COM. AGENCIA";"15";"477,45";"2705,55";"16/01/12"
"
";"AUROCO01822";"1";"CARG";"CREDITO";",64";"17,31552";"2722,86552";"16/01/12"
